year,date,value_tmax,value_tmin,Location,PRISMMinTempF,PRISMMaxTempF,CIMISMinTempF,CIMISMaxTempF
2023,2023-08-10,30.92479897,15.16189957,Biggs244,59.29141922,87.66463814,56.8,89.7
2023,2023-08-11,31.63439941,14.72239971,Biggs244,58.50031948,88.94191895,58.4,87.7
2023,2023-08-12,30.34829903,15.46779919,Biggs244,59.84203854,86.62693825,59.2,93.9
2023,2023-08-13,33.52059937,16.34569931,Biggs244,61.42225876,92.33707886,62.2,96.7
2023,2023-08-14,35.29700089,18.01329994,Biggs244,64.4239399,95.53460159,66.4,95.5
2023,2023-08-15,33.54529953,19.14819908,Biggs244,66.46675835,92.38153915,64.2,103.4
2023,2023-08-16,38.86349869,18.82299995,Biggs244,65.88139992,101.9542976,65.9,109.1
2023,2023-08-17,40.12039948,20.39149857,Biggs244,68.70469742,104.2167191,73.4,101.6
2023,2023-08-18,37.98209763,19.51439857,Biggs244,67.12591743,100.3677757,65.1,89
2023,2023-08-19,31.40099907,17.6432991,Biggs244,63.75793839,88.52179832,61.7,92.8
2023,2023-08-20,33.47539902,17.33919907,Biggs244,63.21055832,92.25571823,66.6,85.5
2023,2023-08-21,28.92519951,19.94619942,Biggs244,67.90315895,84.06535912,63.6,84.9
2023,2023-08-22,28.20609856,17.23320007,Biggs244,63.01976013,82.7709774,61.6,91.5
2023,2023-08-23,30.88609886,17.54789925,Biggs244,63.58621864,87.59497795,60.6,95.9
2023,2023-08-24,33.73759842,16.34189987,Biggs244,61.41541977,92.72767715,59.5,97
2023,2023-08-25,35.20039749,15.9024992,Biggs244,60.62449856,95.36071548,61.1,89.9
2023,2023-08-26,31.2947998,14.25189972,Biggs244,57.65341949,88.33063965,54.1,93
2023,2023-08-27,33.01480103,13.32249928,Biggs244,55.9804987,91.42664185,53.3,95.3
2023,2023-08-28,33.65530014,13.00859928,Biggs244,55.41547871,92.57954025,53.3,96
2023,2023-08-29,34.72599792,12.89459991,Biggs244,55.21027985,94.50679626,55.9,91.9
2023,2023-08-30,33.10339737,14.48250008,Biggs244,58.06850014,91.58611526,62,101.6
2023,2023-08-31,36.58860016,14.96189976,Biggs244,58.93141956,97.85948029,55.1,91.9
2023,2023-09-01,32.5678978,13.54089928,Biggs244,56.3736187,90.62221603,58.6,75.6
2023,2023-09-02,23.63399887,14.16359997,Biggs244,57.49447994,74.54119797,56.2,76.3
2023,2023-09-03,23.85669899,13.5359993,Biggs244,56.36479874,74.94205818,61.2,78.8
2023,2023-09-04,25.34280014,12.75399971,Biggs244,54.95719948,77.61704025,53.3,89.6
2023,2023-09-05,30.34469986,12.48619938,Biggs244,54.47515888,86.62045975,56.8,92.1
2023,2023-09-06,31.17809868,13.49779987,Biggs244,56.29603977,88.12057762,55,89.9
2023,2023-09-07,31.25799942,13.18470001,Biggs244,55.73246002,88.26439896,54.5,90.2
2023,2023-09-08,31.10610008,12.83710003,Biggs244,55.10678005,87.99098015,53.4,92.6
2023,2023-09-09,32.31209946,12.26830006,Biggs244,54.0829401,90.16177902,51.1,90.5
2023,2023-09-10,32.06150055,11.72739983,Biggs244,53.10931969,89.71070099,51.3,99.2
2023,2023-09-11,34.37419891,11.19149971,Biggs244,52.14469948,93.87355804,51.5,94.4
2023,2023-09-12,33.29710007,11.39979935,Biggs244,52.51963882,91.93478012,52.4,90.7
2023,2023-09-13,31.90359879,11.87049961,Biggs244,53.3668993,89.42647781,54.1,93.6
2023,2023-09-14,32.66209793,12.94769955,Biggs244,55.30585918,90.79177628,57.5,90.9
2023,2023-09-15,32.38809967,14.43459988,Biggs244,57.98227978,90.29857941,56.8,98
2023,2023-09-16,34.02470016,14.23189926,Biggs244,57.61741867,93.2444603,59.3,87.4
2023,2023-09-17,30.27619934,15.6524992,Biggs244,60.17449856,86.49715881,56.3,82.6
2023,2023-09-18,27.65069962,13.7767992,Biggs244,56.79823856,81.77125931,56,81.8
2023,2023-09-19,27.12199974,13.74309921,Biggs244,56.73757858,80.81959953,52.7,84.7
2023,2023-09-20,28.20389938,12.0522995,Biggs244,53.6941391,82.76701889,53.6,84.1
2023,2023-09-21,28.22699928,12.45009995,Biggs244,54.4101799,82.80859871,49.9,85.8
2023,2023-09-22,27.52739906,10.62199974,Biggs244,51.11959953,81.54931831,47.6,82.7
2023,2023-09-23,26.80369949,9.132299423,Biggs244,48.43813896,80.24665909,47.2,82.8
2023,2023-09-24,27.23629951,9.358099937,Biggs244,48.84457989,81.02533913,47.7,82.4
2023,2023-09-25,26.35599899,9.161899567,Biggs244,48.49141922,79.44079819,52.4,78.6
2023,2023-09-26,25.06569862,11.45839977,Biggs244,52.62511959,77.11825752,52.6,82.8
2023,2023-09-27,26.65040016,10.1868,Biggs244,50.33624001,79.97072029,47.6,84.8
2023,2023-09-28,28.00699997,9.175600052,Biggs244,48.51608009,82.41259995,47,85
2023,2023-09-29,28.78719902,8.969900131,Biggs244,48.14582024,83.81695824,46.3,77.8
2023,2023-09-30,24.23219872,8.641799927,Biggs244,47.55523987,75.61795769,52.8,68.8
2023,2023-10-01,19.47480011,10.8477993,Biggs244,51.52603874,67.0546402,46.4,79.7
2023,2023-10-02,24.39819908,8.86950016,Biggs244,47.96510029,75.91675835,49,82.4
2023,2023-10-03,26.58529854,9.853300095,Biggs244,49.73594017,79.85353737,47.2,84.4
2023,2023-10-04,27.99230003,9.190699577,Biggs244,48.54325924,82.38614006,56.2,89.4
2023,2023-10-05,31.46409988,12.54319954,Biggs244,54.57775917,88.63537979,52.1,92.5
2023,2023-10-06,32.67340088,11.65269947,Biggs244,52.97485905,90.81212158,50.6,94.2
2023,2023-10-07,32.92869949,11.2706995,Biggs244,52.2872591,91.27165909,51.2,99.1
2023,2023-10-08,34.44849777,11.69789982,Biggs244,53.05621967,94.00729599,51.1,89.8
2023,2023-10-09,31.93190002,11.69099998,Biggs244,53.04379997,89.47742004,56.7,76.4
2023,2023-10-10,22.92420006,13.56610012,Biggs244,56.41898022,73.2635601,56.1,73.5
2023,2023-10-11,21.97119904,9.65059948,Biggs244,49.37107906,71.54815826,43.5,74.2
2023,2023-10-12,22.71909904,7.597799778,Biggs244,45.6760396,72.89437828,45.9,79.5
2023,2023-10-13,25.79389954,8.3604002,Biggs244,47.04872036,78.42901917,43.6,75.1
2023,2023-10-14,22.95269966,7.226799965,Biggs244,45.00823994,73.31485939,50.1,80.3
2023,2023-10-15,25.18429947,10.69810009,Biggs244,51.25658016,77.33173904,49.5,85.3
2023,2023-10-16,28.51789856,10.24300003,Biggs244,50.43740005,83.33221741,46.3,81.7
2023,2023-10-17,26.17179871,8.519100189,Biggs244,47.33438034,79.10923767,49,85.6
2023,2023-10-18,29.23329926,8.8125,Biggs244,47.8625,84.61993866,45.5,93.6
2023,2023-10-19,31.4776001,8.529299736,Biggs244,47.35273952,88.65968018,47,91.1
2023,2023-10-20,32.15859985,9.157599449,Biggs244,48.48367901,89.88547974,48.1,85.6
2023,2023-10-21,29.21369934,9.929800034,Biggs244,49.87364006,84.58465881,51.5,78.8
2023,2023-10-22,25.06389999,11.97369957,Biggs244,53.55265923,77.11501999,53.5,63.1
2023,2023-10-23,16.85089874,11.59280014,Biggs244,52.86704025,62.33161774,48.9,81.2
2023,2023-10-24,25.97169876,10.05630016,Biggs244,50.10134029,78.74905777,46.5,78
2023,2023-10-25,24.1113987,8.508399963,Biggs244,47.31511993,75.40051765,46.8,58.7
2023,2023-10-26,14.22789955,6.638299942,Biggs244,43.9489399,57.61021919,38.2,67.4
2023,2023-10-27,19.13399887,1.834399939,Biggs244,35.30191989,66.44119797,31.9,69.7
2023,2023-10-28,19.1427002,0.605399966,Biggs244,33.08971994,66.45686035,33.3,66.1
2023,2023-10-29,18.80139923,1.240800023,Biggs244,34.23344004,65.84251862,39.5,71.9
2023,2023-10-30,22.42809868,2.221999884,Biggs244,35.99959979,72.37057762,30.6,78.1
2023,2023-10-31,22.41790009,0.464599997,Biggs244,32.83627999,72.35222015,35.3,78.7
2023,2023-11-01,23.01679993,4.296000004,Biggs244,39.73280001,73.43023987,34.9,78.3
2023,2023-11-02,23.60229874,4.843699932,Biggs244,40.71865988,74.48413773,40.1,74.6
2023,2023-11-03,21.86839867,7.075699806,Biggs244,44.73625965,71.3631176,45,81.4
2023,2023-11-04,25.81459999,9.733300209,Biggs244,49.51994038,78.46627998,49.5,78.8
2023,2023-11-05,25.59980011,11.37689972,Biggs244,52.47841949,78.0796402,56,70.6
2023,2023-11-06,21.6534996,14.22659969,Biggs244,57.60787945,70.97629929,48.8,73.4
2023,2023-11-07,21.6154995,8.901000023,Biggs244,48.02180004,70.90789909,42.3,67
2023,2023-11-08,18.9708004,7.148799896,Biggs244,44.86783981,66.14744072,47.3,68.8
2023,2023-11-09,20.69799995,4.676599979,Biggs244,40.41787996,69.25639992,31.8,66.7
2023,2023-11-10,17.29719925,2.602200031,Biggs244,36.68396006,63.13495865,40.5,70.7
2023,2023-11-11,19.42490005,5.646100044,Biggs244,42.16298008,66.9648201,35.5,72.7
2023,2023-11-12,21.27949905,4.683899879,Biggs244,40.43101978,70.3030983,38.8,71
2023,2023-11-13,20.41619873,5.673899651,Biggs244,42.21301937,68.74915771,42.1,72.2
2023,2023-11-14,20.00849915,6.681200027,Biggs244,44.02616005,68.01529846,38.7,63.4
2023,2023-11-15,17.07679939,7.00399971,Biggs244,44.60719948,62.73823891,40.7,63
2023,2023-11-16,17.29640007,8.319000244,Biggs244,46.97420044,63.13352013,49.7,70.9
2023,2023-11-17,19.88839912,9.968599319,Biggs244,49.94347878,67.79911842,45.7,73.7
2023,2023-11-18,20.93980026,9.702799797,Biggs244,49.46503963,69.69164047,48.8,62.2
2023,2023-11-19,16.90369987,6.640199661,Biggs244,43.95235939,62.42665977,38.5,62.7
2023,2023-11-20,16.28409958,4.840899944,Biggs244,40.7136199,61.31137924,42.4,68.7
2023,2023-11-21,20.49759865,4.847599983,Biggs244,40.72567997,68.89567757,37.2,70.3
2023,2023-11-22,18.77649879,3.580799818,Biggs244,38.44543967,65.79769783,35.1,65
2023,2023-11-23,17.28559875,2.915400028,Biggs244,37.24772005,63.11407776,38.9,67.5
2023,2023-11-24,19.82219887,5.003799915,Biggs244,41.00683985,67.67995796,44.5,59.5
2023,2023-11-25,15.46729946,5.36439991,Biggs244,41.65591984,59.84113903,34.6,61.5
2023,2023-11-26,15.92490005,1.467499971,Biggs244,34.64149995,60.6648201,30,69.3
2023,2023-11-27,16.81189919,-0.086799994,Biggs244,31.84376001,62.26141853,27,64.9
2023,2023-11-28,15.51069927,-0.522899985,Biggs244,31.05878003,59.91925869,29.2,63.3
2023,2023-11-29,15.81049919,-0.158999994,Biggs244,31.71380001,60.45889854,33.9,67
2023,2023-11-30,17.03089905,3.041499853,Biggs244,37.47469974,62.65561829,35.3,62.7
2023,2023-12-01,16.14279938,2.576900005,Biggs244,36.63842001,61.05703888,32.9,58.1
2023,2023-12-02,14.2628994,1.953699946,Biggs244,35.5166599,57.67321892,47.4,58.5
2023,2023-12-03,14.07979965,8.563899994,Biggs244,47.41501999,57.34363937,47.8,64.6
2023,2023-12-04,17.61730003,7.197199821,Biggs244,44.95495968,63.71114006,41.3,71
2023,2023-12-05,19.65559959,6.161799908,Biggs244,43.09123983,67.38007927,42.4,65.5
2023,2023-12-06,17.73699951,6.310100079,Biggs244,43.35818014,63.92659912,41,56.2
2023,2023-12-07,13.39719963,6.050799847,Biggs244,42.89143972,56.11495934,40.2,54.7
2023,2023-12-08,12.43690014,4.878200054,Biggs244,40.7807601,54.38642025,37.7,57.1
2023,2023-12-09,13.78919983,3.295300007,Biggs244,37.93154001,56.82055969,31.7,60.7
2023,2023-12-10,14.80919933,0.755199969,Biggs244,33.35935994,58.6565588,31,59.8
2023,2023-12-11,13.73749924,-0.0121,Biggs244,31.97822,56.72749863,30.1,61.8
2023,2023-12-12,14.66319942,0.0083,Biggs244,32.01494,58.39375896,29.5,66.4
2023,2023-12-13,19.15340042,-0.101199999,Biggs244,31.81784,66.47612076,36.9,64.6
2023,2023-12-14,16.08099937,2.209899902,Biggs244,35.97781982,60.94579887,32.8,61.6
2023,2023-12-15,14.7536993,1.369300008,Biggs244,34.46474001,58.55665874,34.9,63.8
2023,2023-12-16,16.36559868,2.075799942,Biggs244,35.7364399,61.45807762,32.4,70.8
2023,2023-12-17,19.71679878,1.243199944,Biggs244,34.2377599,67.49023781,35.4,58.9
2023,2023-12-18,13.92389965,3.85469985,Biggs244,38.93845973,57.06301937,45.5,55.2
2023,2023-12-19,13.79679966,8.446100235,Biggs244,47.20298042,56.83423939,54.2,64.9
2023,2023-12-20,17.62380028,13.35669994,Biggs244,56.0420599,63.7228405,48.2,64.7
2023,2023-12-21,17.29710007,8.383699417,Biggs244,47.09065895,63.13478012,42.2,69.8
2023,2023-12-22,18.39150047,7.026199818,Biggs244,44.64715967,65.10470085,39.3,67.8
2023,2023-12-23,19.40559959,5.210299969,Biggs244,41.37853994,66.93007927,36.5,62.4
2023,2023-12-24,15.73119926,2.236599922,Biggs244,36.02587986,60.31615868,33.9,55.7
2023,2023-12-25,12.27750015,2.793900013,Biggs244,37.02902002,54.09950027,37.1,56.8
2023,2023-12-26,12.60099983,3.800699949,Biggs244,38.84125991,54.6817997,37.7,59.2
2023,2023-12-27,13.29129982,4.088699818,Biggs244,39.35965967,55.92433968,40.9,52.8
2023,2023-12-28,11.84280014,7.697000027,Biggs244,45.85460005,53.31704025,49.5,60.9
2023,2023-12-29,15.1055994,9.562999725,Biggs244,49.21339951,59.19007893,47.6,61.2
2023,2023-12-30,16.03859901,9.182600021,Biggs244,48.52868004,60.86947823,47,57.3
2023,2023-12-31,13.64349937,8.462599754,Biggs244,47.23267956,56.55829887,43,54.8
2016,2016-01-01,11.04599953,-1.180999994,Davis6,29.87420001,51.88279915,31.5,48.8
2016,2016-01-02,8.875,-0.005,Davis6,31.991,47.975,35.1,49.5
2016,2016-01-03,9.68500042,2.851000071,Davis6,37.13180013,49.43300076,37.2,54.9
2016,2016-01-04,12.77400017,3.184999943,Davis6,37.7329999,54.9932003,42.2,51.8
2016,2016-01-05,11.01500034,5.151000023,Davis6,41.27180004,51.82700062,44.9,52.9
2016,2016-01-06,11.59899998,7.493000031,Davis6,45.48740005,52.87819996,45,52.2
2016,2016-01-07,10.94699955,6.793000221,Davis6,44.2274004,51.70459919,35.9,51.4
2016,2016-01-08,10.55300045,2.467000008,Davis6,36.44060001,50.99540081,35,52.4
2016,2016-01-09,10.69699955,1.695000052,Davis6,35.05100009,51.25459919,44.5,52.5
2016,2016-01-10,11.0539999,6.888999939,Davis6,44.40019989,51.89719982,44.2,56.5
2016,2016-01-11,13.23799992,6.347000122,Davis6,43.42460022,55.82839985,43.6,57.2
2016,2016-01-12,14.15499973,5.02699995,Davis6,41.04859991,57.47899952,49.3,56
2016,2016-01-13,13.41699982,4.223999977,Davis6,39.60319996,56.15059967,41.9,59.8
2016,2016-01-14,15.1239996,3.609999895,Davis6,38.49799981,59.22319927,37.3,51.3
2016,2016-01-15,11.36200047,3.450000048,Davis6,38.21000009,52.45160084,41.8,52.8
2016,2016-01-16,10.96399975,6.014999866,Davis6,42.82699976,51.73519955,47.6,58.1
2016,2016-01-17,14.16300011,8.161000252,Davis6,46.68980045,57.49340019,50.5,55.4
2016,2016-01-18,13.13799953,10.15600014,Davis6,50.28080025,55.64839916,53,61.7
2016,2016-01-19,16.25499916,10.93900013,Davis6,51.69020023,61.25899849,50.6,65.3
2016,2016-01-20,17.16799927,9.503000259,Davis6,49.10540047,62.90239868,45.3,57.6
2016,2016-01-21,14.46500015,7.348999977,Davis6,45.22819996,58.03700027,45.9,60.3
2016,2016-01-22,15.44999981,9.164999962,Davis6,48.49699993,59.80999966,51.8,57.7
2016,2016-01-23,13.94900036,10.25399971,Davis6,50.45719948,57.10820065,44.9,59.5
2016,2016-01-24,14.61499977,5.388999939,Davis6,41.70019989,58.30699959,37.4,59.4
2016,2016-01-25,14.34399986,3.993000031,Davis6,39.18740005,57.81919975,43.3,59.9
2016,2016-01-26,15.31400013,4.918000221,Davis6,40.8524004,59.56520023,37.2,58.9
2016,2016-01-27,14.30000019,3.476999998,Davis6,38.2586,57.74000034,42.6,63.6
2016,2016-01-28,17.50699997,5.043000221,Davis6,41.0774004,63.51259995,41.8,56.6
2016,2016-01-29,13.31700039,5.15500021,Davis6,41.27900038,55.9706007,51.5,59.4
2016,2016-01-30,14.91899967,9.69699955,Davis6,49.45459919,58.85419941,48.2,61.4
2016,2016-01-31,15.4090004,7.93599987,Davis6,46.28479977,59.73620071,44.1,55.7
2016,2016-02-01,12.98700047,6.298999786,Davis6,43.33819962,55.37660084,36.2,54.8
2016,2016-02-02,12.89500046,2.776000023,Davis6,36.99680004,55.21100082,37.3,48.1
2016,2016-02-03,9.085000038,2.35800004,Davis6,36.24440007,48.35300007,36.1,52.3
2016,2016-02-04,11.19900036,2.174000025,Davis6,35.91320004,52.15820065,39.2,57.7
2016,2016-02-05,14.14700031,3.316999912,Davis6,37.97059984,57.46460056,33.8,61.9
2016,2016-02-06,15.96100044,1.919999957,Davis6,35.45599992,60.7298008,36.7,63.6
2016,2016-02-07,17.66600037,2.994999886,Davis6,37.39099979,63.79880066,43.4,69
2016,2016-02-08,20.74200058,5.315000057,Davis6,41.5670001,69.33560104,41.1,72.1
2016,2016-02-09,22.56599998,5.505000114,Davis6,41.90900021,72.61879997,41.8,70.1
2016,2016-02-10,21.63199997,6.013000011,Davis6,42.82340002,70.93759995,38.9,68.3
2016,2016-02-11,20.4260006,5.578999996,Davis6,42.04219999,68.76680107,42.6,69.9
2016,2016-02-12,20.70400047,6.507999897,Davis6,43.71439981,69.26720085,43.8,70.5
2016,2016-02-13,21.05699921,6.526000023,Davis6,43.74680004,69.90259857,44.2,72.3
2016,2016-02-14,22.62999916,7.593999863,Davis6,45.66919975,72.73399849,45.9,74.1
2016,2016-02-15,23.78700066,8.730999947,Davis6,47.7157999,74.81660118,49,78.4
2016,2016-02-16,25.44000053,8.635000229,Davis6,47.54300041,77.79200096,43.3,72.4
2016,2016-02-17,22.64299965,7.153999805,Davis6,44.87719965,72.75739937,49.6,68.7
2016,2016-02-18,20.13500023,9.027999878,Davis6,48.25039978,68.24300041,46.7,61.1
2016,2016-02-19,15.38399982,6.968999863,Davis6,44.54419975,59.69119968,43.3,60.5
2016,2016-02-20,15.23400021,6.025000095,Davis6,42.84500017,59.42120037,40.4,60.5
2016,2016-02-21,15.62699986,4.052999973,Davis6,39.29539995,60.12859974,36.3,65.8
2016,2016-02-22,18.45899963,3.049000025,Davis6,37.48820004,65.22619934,40.1,68.8
2016,2016-02-23,20.84799957,4.989999771,Davis6,40.98199959,69.52639923,38.7,68.1
2016,2016-02-24,20.28199959,4.670000076,Davis6,40.40600014,68.50759926,39.8,70.9
2016,2016-02-25,21.02599907,5.247000217,Davis6,41.44460039,69.84679832,48.2,72.6
2016,2016-02-26,22.39800072,7.465000153,Davis6,45.43700027,72.31640129,44.5,72.1
2016,2016-02-27,21.92499924,7.757999897,Davis6,45.96439981,71.46499863,43.2,65.6
2016,2016-02-28,18.46899986,6.90199995,Davis6,44.42359991,65.24419975,43.1,67.8
2016,2016-02-29,19.70199966,6.600999832,Davis6,43.8817997,67.4635994,42.9,75.5
2016,2016-03-01,23.20800018,6.71600008,Davis6,44.08880014,73.77440033,45.7,74
2016,2016-03-02,23,8.071000099,Davis6,46.52780018,73.4,45.8,72.1
2016,2016-03-03,22.2159996,8.097000122,Davis6,46.57460022,71.98879929,55,65.8
2016,2016-03-04,18.60199928,11.97399998,Davis6,53.55319996,65.48359871,54.1,65.4
2016,2016-03-05,18.46899986,13.04399967,Davis6,55.47919941,65.24419975,54.2,65
2016,2016-03-06,17.7670002,11.78299999,Davis6,53.20939999,63.98060036,49.2,61.7
2016,2016-03-07,15.70800018,8.954000473,Davis6,48.11720085,60.27440033,44,56
2016,2016-03-08,13.35099983,4.366000175,Davis6,39.85880032,56.0317997,37.5,57.7
2016,2016-03-09,14.13000011,5.537000179,Davis6,41.96660032,57.43400021,48.1,62.1
2016,2016-03-10,16.74699974,9.26099968,Davis6,48.66979942,62.14459953,53.5,62.3
2016,2016-03-11,16.51099968,11.76799965,Davis6,53.18239937,61.71979942,47.8,58.6
2016,2016-03-12,14.19200039,8.894000053,Davis6,48.0092001,57.5456007,47.3,56.6
2016,2016-03-13,13.80099964,8.949999809,Davis6,48.10999966,56.84179935,51.1,57.3
2016,2016-03-14,13.85000038,10.10900021,Davis6,50.19620037,56.93000069,45.9,64.5
2016,2016-03-15,17.29999924,6.22300005,Davis6,43.20140009,63.13999863,41.9,66.7
2016,2016-03-16,19.1609993,5.929999828,Davis6,42.67399969,66.48979874,42,71.3
2016,2016-03-17,22.05699921,6.642000198,Davis6,43.95560036,71.70259857,44.2,78.2
2016,2016-03-18,24.60099983,7.304999828,Davis6,45.14899969,76.2817997,44.5,73.3
2016,2016-03-19,22.9659996,7.730000019,Davis6,45.91400003,73.33879929,46.2,73.8
2016,2016-03-20,23.07699966,8.583999634,Davis6,47.45119934,73.5385994,53,65.8
2016,2016-03-21,18.27499962,9.93999958,Davis6,49.89199924,64.89499931,48.4,64.3
2016,2016-03-22,16.71199989,8.44299984,Davis6,47.19739971,62.08159981,42.2,64.3
2016,2016-03-23,17.80500031,6.21999979,Davis6,43.19599962,64.04900055,43.5,69.9
2016,2016-03-24,20.74300003,6.721000195,Davis6,44.09780035,69.33740005,43,75.1
2016,2016-03-25,22.92399979,6.96600008,Davis6,44.53880014,73.26319962,46.4,74.8
2016,2016-03-26,23.87299919,8.590000153,Davis6,47.46200027,74.97139854,51.7,76.7
2016,2016-03-27,24.61899948,10.71199989,Davis6,51.28159981,76.31419907,47.8,70.6
2016,2016-03-28,21.20400047,8.805000305,Davis6,47.84900055,70.16720085,41.6,63.4
2016,2016-03-29,16.86199951,5.778999805,Davis6,42.40219965,62.35159912,45.1,67.7
2016,2016-03-30,18.96500015,5.999000072,Davis6,42.79820013,66.13700027,38.2,71.1
2016,2016-03-31,21.90600014,4.492000103,Davis6,40.08560019,71.43080025,41.1,75.3
2016,2016-04-01,23.77899933,6.736999989,Davis6,44.12659998,74.80219879,43.6,73
2016,2016-04-02,22.68099976,7.571000099,Davis6,45.62780018,72.82579956,44.6,76.2
2016,2016-04-03,24.64900017,7.889999866,Davis6,46.20199976,76.3682003,45.9,77.6
2016,2016-04-04,24.75799942,8.845999718,Davis6,47.92279949,76.56439896,46.4,79.1
2016,2016-04-05,25.53700066,8.897999763,Davis6,48.01639957,77.96660118,56.8,81.9
2016,2016-04-06,27.5739994,12.3739996,Davis6,54.27319927,81.63319893,49.9,87.6
2016,2016-04-07,30.7159996,10.69999981,Davis6,51.25999966,87.28879929,50.8,79.1
2016,2016-04-08,25.68799973,11.40100002,Davis6,52.52180004,78.23839951,51,77
2016,2016-04-09,24.33699989,11.80500031,Davis6,53.24900055,75.80659981,56.6,61.3
2016,2016-04-10,16.08499908,13.28600025,Davis6,55.91480045,60.95299835,52.8,64.5
2016,2016-04-11,17.68199921,11.77099991,Davis6,53.18779984,63.82759857,48.6,70.8
2016,2016-04-12,21.04999924,9.831000328,Davis6,49.69580059,69.88999863,51.4,70.1
2016,2016-04-13,20.85000038,9.399999619,Davis6,48.91999931,69.53000069,46,71.7
2016,2016-04-14,21.77000046,8.987000465,Davis6,48.17660084,71.18600082,45.8,69
2016,2016-04-15,19.7689991,7.237999916,Davis6,45.02839985,67.58419838,43.7,73.5
2016,2016-04-16,23.20000076,7.037000179,Davis6,44.66660032,73.76000137,54.8,83.3
2016,2016-04-17,28.53300095,9.989999771,Davis6,49.98199959,83.3594017,45.9,84.1
2016,2016-04-18,28.9260006,8.640000343,Davis6,47.55200062,84.06680107,50.6,87.7
2016,2016-04-19,30.59499931,10.70199966,Davis6,51.2635994,87.07099876,47.2,86.6
2016,2016-04-20,29.88699913,9.687999725,Davis6,49.43839951,85.79659843,49.6,79.3
2016,2016-04-21,25.90999985,9.43500042,Davis6,48.98300076,78.63799973,53,74.7
2016,2016-04-22,23.63400078,12.40299988,Davis6,54.32539978,74.5412014,47.7,64.6
2016,2016-04-23,17.85700035,7.847000122,Davis6,46.12460022,64.14260063,40.6,71.2
2016,2016-04-24,21.97599983,5.960999966,Davis6,42.72979994,71.5567997,46.6,73.5
2016,2016-04-25,22.50099945,8.942000389,Davis6,48.0956007,72.50179901,46.4,70.8
2016,2016-04-26,21.34300041,8.460000038,Davis6,47.22800007,70.41740074,43.8,73.6
2016,2016-04-27,22.91300011,7.65899992,Davis6,45.78619986,73.24340019,45.3,68.6
2016,2016-04-28,20.07600021,7.879000187,Davis6,46.18220034,68.13680038,48.2,80.3
2016,2016-04-29,26.52599907,9.421999931,Davis6,48.95959988,79.74679832,49.7,78
2016,2016-04-30,25.57299995,10.77299976,Davis6,51.39139957,78.03139992,58.2,81.4
2016,2016-05-01,27.28899956,13.91499996,Davis6,57.04699993,81.1201992,56.1,84
2016,2016-05-02,28.79700089,11.89000034,Davis6,53.40200062,83.83460159,51.7,82.7
2016,2016-05-03,28.22299957,11.00599957,Davis6,51.81079922,82.80139923,51.8,83.7
2016,2016-05-04,28.32799911,11.67199993,Davis6,53.00959988,82.99039841,58.3,79.1
2016,2016-05-05,26.24799919,14.05300045,Davis6,57.29540081,79.24639854,55.5,67.8
2016,2016-05-06,19.00099945,12.93999958,Davis6,55.29199924,66.20179901,55.1,67
2016,2016-05-07,19.39699936,12.84300041,Davis6,55.11740074,66.91459885,55.2,63.6
2016,2016-05-08,17.33600044,12.84700012,Davis6,55.12460022,63.2048008,55,73.9
2016,2016-05-09,23.02799988,11.66600037,Davis6,52.99880066,73.45039978,52.3,75.5
2016,2016-05-10,24.2670002,10.66699982,Davis6,51.20059967,75.68060036,49.3,86.8
2016,2016-05-11,30.08300018,10.29300022,Davis6,50.5274004,86.14940033,52.3,88.7
2016,2016-05-12,31.51600075,11.48999977,Davis6,52.68199959,88.72880135,51.2,88.5
2016,2016-05-13,31.84300041,11.27700043,Davis6,52.29860077,89.31740074,52.5,83.4
2016,2016-05-14,28.28000069,11.18099976,Davis6,52.12579956,82.90400124,51.9,78.2
2016,2016-05-15,25.02300072,10.85299969,Davis6,51.53539944,77.04140129,49.9,82.7
2016,2016-05-16,27.97500038,11.10000038,Davis6,51.98000069,82.35500069,52.4,85.6
2016,2016-05-17,29.83099937,12.41699982,Davis6,54.35059967,85.69579887,65.1,90.7
2016,2016-05-18,32.55799866,17.58499908,Davis6,63.65299835,90.60439758,62.8,95.9
2016,2016-05-19,35.40499878,15.52400017,Davis6,59.9432003,95.7289978,56.8,80.2
2016,2016-05-20,26.62700081,12.43200016,Davis6,54.37760029,79.92860146,50.3,70.7
2016,2016-05-21,21.23600006,8.873999596,Davis6,47.97319927,70.22480011,47.8,65.3
2016,2016-05-22,18.92200089,8.548000336,Davis6,47.3864006,66.05960159,45.8,71.2
2016,2016-05-23,21.86800003,8.359000206,Davis6,47.04620037,71.36240005,49.6,73.8
2016,2016-05-24,22.98999977,9.897000313,Davis6,49.81460056,73.38199959,52.4,74.8
2016,2016-05-25,24.49200058,11.13700008,Davis6,52.04660015,76.08560104,50.1,79.2
2016,2016-05-26,27.59799957,10.52900028,Davis6,50.95220051,81.67639923,52.7,84.4
2016,2016-05-27,29.73600006,11.7510004,Davis6,53.15180073,85.52480011,51.7,86.6
2016,2016-05-28,30.99900055,11.81799984,Davis6,53.27239971,87.79820099,62.9,89.1
2016,2016-05-29,31.72800064,15.38599968,Davis6,59.69479942,89.11040115,55.7,90.3
2016,2016-05-30,33.02000046,13.55799961,Davis6,56.4043993,91.43600082,55,94.8
2016,2016-05-31,35.06800079,13.75500011,Davis6,56.75900021,95.12240143,58.2,96.5
